ID,LABEL
396749,1
396750,0
396751,1
396752,0
396753,0
396754,0
396755,1
396756,0
396757,0
396758,1
396759,1
396760,1
396761,1
396762,1
396763,0
396764,0
396765,0
396766,0
396767,1
396768,0
396769,0
396770,1
396771,0
396772,0
396773,0
396774,1
396775,0
396776,0
396777,1
396778,0
396779,1
396780,1
396781,1
396782,1
396783,0
396784,0
396785,0
396786,0
396787,0
396788,1
396789,1
396790,0
396791,1
396792,0
396793,1
396794,0
396795,0
396796,1
396797,0
396798,1
396799,1
396800,0
396801,1
396802,0
396803,0
396804,0
396805,1
396806,0
396807,0
396808,1
396809,0
396810,1
396811,0
396812,0
396813,1
396814,1
396815,1
396816,0
396817,1
396818,0
396819,1
396820,0
396821,0
396822,0
396823,0
396824,0
396825,1
396826,1
396827,0
396828,0
396829,1
396830,1
396831,0
396832,1
396833,1
396834,0
396835,1
396836,0
396837,1
396838,0
396839,1
396840,0
396841,0
396842,0
396843,1
396844,1
396845,0
396846,0
396847,0
396848,1
396849,0
396850,0
396851,1
396852,1
396853,0
396854,0
396855,1
396856,1
396857,1
396858,1
396859,1
396860,0
396861,0
396862,1
396863,0
396864,0
396865,0
396866,0
396867,0
396868,0
396869,1
396870,1
396871,1
396872,0
396873,0
396874,1
396875,0
396876,0
396877,0
396878,1
396879,1
396880,0
396881,0
396882,1
396883,1
396884,0
396885,0
396886,0
396887,0
396888,1
396889,0
396890,0
396891,1
396892,1
396893,1
396894,0
396895,1
396896,1
396897,1
396898,0
396899,0
396900,0
396901,0
396902,0
396903,0
396904,0
396905,0
396906,1
396907,0
396908,0
396909,1
396910,0
396911,1
396912,0
396913,0
396914,0
396915,0
396916,0
396917,0
396918,0
396919,0
396920,0
396921,0
396922,0
396923,0
396924,0
396925,0
396926,1
396927,0
396928,0
396929,0
396930,0
396931,0
396932,1
396933,1
396934,0
396935,1
396936,0
396937,0
396938,1
396939,0
396940,0
396941,0
396942,1
396943,0
396944,0
396945,0
396946,0
396947,0
396948,0
396949,1
396950,1
396951,0
396952,0
396953,1
396954,1
396955,0
396956,1
396957,0
396958,1
396959,0
396960,0
396961,1
396962,0
396963,0
396964,1
396965,0
396966,0
396967,0
396968,1
396969,1
396970,0
396971,1
396972,0
396973,0
396974,0
396975,0
396976,0
396977,0
396978,0
396979,0
396980,0
396981,0
396982,0
396983,0
396984,1
396985,1
396986,0
396987,0
396988,0
396989,0
396990,0
396991,1
396992,0
396993,0
396994,1
396995,0
396996,1
396997,0
396998,1
396999,1
397000,0
397001,0
397002,0
397003,0
397004,1
397005,0
397006,0
397007,1
397008,0
397009,1
397010,0
397011,1
397012,0
397013,0
397014,0
397015,0
397016,0
397017,0
397018,1
397019,0
397020,1
397021,1
397022,0
397023,1
397024,0
397025,0
397026,1
397027,0
397028,1
397029,0
397030,1
397031,1
397032,1
397033,0
397034,1
397035,1
397036,0
397037,0
397038,1
397039,0
397040,0
397041,0
397042,0
397043,0
397044,0
397045,0
397046,0
397047,0
397048,0
397049,0
397050,0
397051,1
397052,0
397053,1
397054,1
397055,0
397056,0
397057,1
397058,1
397059,0
397060,0
397061,1
397062,1
397063,0
397064,0
397065,0
397066,0
397067,0
397068,0
397069,0
397070,0
397071,0
397072,0
397073,0
397074,0
397075,0
397076,0
397077,1
397078,0
397079,1
397080,0
397081,0
397082,0
397083,0
397084,0
397085,0
397086,0
397087,0
397088,0
397089,0
397090,0
397091,0
397092,0
397093,0
397094,0
397095,0
397096,0
397097,0
397098,1
397099,0
397100,0
397101,0
397102,0
397103,0
397104,0
397105,1
397106,1
397107,0
397108,0
397109,0
397110,0
397111,0
397112,0
397113,0
397114,0
397115,0
397116,0
397117,0
397118,0
397119,0
397120,1
397121,1
397122,1
397123,1
397124,1
397125,1
397126,1
397127,0
397128,0
397129,0
397130,0
397131,0
397132,1
397133,1
397134,1
397135,1
397136,1
397137,0
397138,0
397139,1
397140,0
397141,0
397142,0
397143,0
397144,1
397145,1
397146,1
397147,0
397148,0
397149,0
397150,1
397151,0
397152,0
397153,0
397154,1
397155,1
397156,0
397157,0
397158,1
397159,0
397160,1
397161,0
397162,1
397163,0
397164,1
397165,1
397166,1
397167,1
397168,1
397169,1
397170,1
397171,0
397172,0
397173,0
397174,0
397175,0
397176,0
397177,0
397178,0
397179,0
397180,0
397181,0
397182,0
397183,0
397184,0
397185,0
397186,0
397187,0
397188,0
397189,0
397190,0
397191,0
397192,0
397193,1
397194,0
397195,1
397196,0
397197,0
397198,0
397199,0
397200,0
397201,0
397202,0
397203,0
397204,0
397205,0
397206,0
397207,0
397208,0
397209,0
397210,0
397211,0
397212,0
397213,0
397214,0
397215,1
397216,0
397217,0
397218,0
397219,0
397220,0
397221,1
397222,1
397223,0
397224,0
397225,0
397226,1
397227,0
397228,1
397229,0
397230,1
397231,1
397232,0
397233,0
397234,1
397235,1
397236,0
397237,0
397238,0
397239,1
397240,1
397241,1
397242,1
397243,1
397244,1
397245,1
397246,1
397247,0
397248,1
397249,1
397250,1
397251,1
397252,0
397253,0
397254,0
397255,1
397256,1
397257,1
397258,0
397259,1
397260,1
397261,1
397262,1
397263,0
397264,0
397265,1
397266,1
397267,0
397268,0
397269,1
397270,1
397271,0
397272,0
397273,0
397274,0
397275,0
397276,1
397277,0
397278,1
397279,0
397280,1
397281,1
397282,1
397283,0
397284,0
397285,0
397286,0
397287,1
397288,1
397289,0
397290,1
397291,0
397292,0
397293,0
397294,0
397295,0
397296,0
397297,0
397298,0
397299,0
397300,0
397301,0
397302,0
397303,1
397304,0
397305,0
397306,0
397307,0
397308,0
397309,0
397310,0
397311,0
397312,1
397313,0
397314,0
397315,0
397316,0
397317,0
397318,0
397319,0
397320,0
397321,0
397322,0
397323,0
397324,0
397325,1
397326,0
397327,0
397328,1
397329,0
397330,1
397331,0
397332,1
397333,0
397334,0
397335,0
397336,0
397337,0
397338,0
397339,0
397340,0
397341,1
397342,0
397343,0
397344,0
397345,1
397346,0
397347,0
397348,0
397349,0
397350,0
397351,0
397352,0
397353,0
397354,0
397355,0
397356,0
397357,0
397358,1
397359,0
397360,0
397361,0
397362,0
397363,0
397364,0
397365,0
397366,0
397367,0
397368,0
397369,0
397370,0
397371,1
397372,1
397373,1
397374,0
397375,0
397376,0
397377,0
397378,0
397379,0
397380,1
397381,0
397382,1
397383,1
397384,1
397385,1
397386,1
397387,0
397388,1
397389,0
397390,0
397391,0
397392,0
397393,0
397394,0
397395,1
397396,1
397397,0
397398,0
397399,1
397400,1
397401,1
397402,1
397403,1
397404,0
397405,0
397406,1
397407,0
397408,0
397409,0
397410,1
397411,0
397412,0
397413,0
397414,0
397415,0
397416,0
397417,0
397418,0
397419,0
397420,0
397421,0
397422,0
397423,1
397424,0
397425,0
397426,0
397427,1
397428,0
397429,0
397430,0
397431,0
397432,0
397433,0
397434,0
397435,0
397436,1
397437,1
397438,0
397439,1
397440,0
397441,0
397442,1
397443,1
397444,0
397445,0
397446,1
397447,0
397448,0
397449,1
397450,1
397451,0
397452,1
397453,0
397454,0
397455,1
397456,1
397457,1
397458,1
397459,1
397460,0
397461,1
397462,1
397463,1
397464,0
397465,1
397466,0
397467,0
397468,1
397469,0
397470,1
397471,1
397472,0
397473,1
397474,1
397475,1
397476,1
397477,0
397478,1
397479,1
397480,0
397481,1
397482,1
397483,1
397484,0
397485,0
397486,0
397487,0
397488,0
397489,0
397490,1
397491,0
397492,0
397493,0
397494,1
397495,0
397496,0
397497,0
397498,0
397499,1
397500,1
397501,1
397502,1
397503,1
397504,1
397505,0
397506,1
397507,0
397508,0
397509,0
397510,0
397511,0
397512,0
397513,0
397514,0
397515,0
397516,0
397517,0
397518,1
397519,0
397520,1
397521,1
397522,0
397523,1
397524,0
397525,0
397526,0
397527,0
397528,0
397529,0
397530,1
397531,1
397532,0
397533,1
397534,0
397535,0
397536,0
397537,1
397538,0
397539,1
397540,0
397541,0
397542,0
397543,1
397544,0
397545,0
397546,0
397547,1
397548,0
397549,0
397550,1
397551,0
397552,0
397553,1
397554,0
397555,0
397556,0
397557,0
397558,0
397559,0
397560,1
397561,0
397562,0
397563,0
397564,0
397565,1
397566,0
397567,0
397568,1
397569,1
397570,0
397571,1
397572,1
397573,0
397574,1
397575,1
397576,0
397577,1
397578,0
397579,0
397580,1
397581,0
397582,1
397583,0
397584,0
397585,0
397586,0
397587,0
397588,1
397589,1
397590,1
397591,0
397592,0
397593,0
397594,0
397595,1
397596,0
397597,0
397598,1
397599,0
397600,1
397601,0
397602,0
397603,0
397604,0
397605,0
397606,0
397607,1
397608,0
397609,0
397610,1
397611,0
397612,0
397613,1
397614,0
397615,0
397616,1
397617,1
397618,1
397619,0
397620,1
397621,0
397622,1
397623,0
397624,0
397625,0
397626,0
397627,0
397628,0
397629,0
397630,1
397631,0
397632,0
397633,0
397634,0
397635,0
397636,0
397637,0
397638,0
397639,0
397640,0
397641,0
397642,0
397643,0
397644,0
397645,0
397646,0
397647,1
397648,1
397649,1
397650,1
397651,1
397652,1
397653,0
397654,1
397655,1
397656,1
397657,1
397658,0
397659,0
397660,0
397661,0
397662,0
397663,0
397664,0
397665,1
397666,0
397667,0
397668,0
397669,0
397670,0
397671,1
397672,1
397673,1
397674,0
397675,1
397676,1
397677,1
397678,1
397679,1
397680,1
397681,0
397682,0
397683,0
397684,0
397685,0
397686,1
397687,0
397688,0
397689,1
397690,1
397691,0
397692,0
397693,1
397694,0
397695,0
397696,0
397697,1
397698,1
397699,1
397700,0
397701,1
397702,1
397703,1
397704,0
397705,0
397706,1
397707,1
397708,0
397709,0
397710,1
397711,1
397712,0
397713,1
397714,1
397715,1
397716,1
397717,1
397718,1
397719,1
397720,0
397721,1
397722,1
397723,0
397724,0
397725,1
397726,0
397727,0
397728,1
397729,0
397730,1
397731,0
397732,0
397733,0
397734,0
397735,1
397736,1
397737,0
397738,0
397739,0
397740,0
397741,0
397742,0
397743,0
397744,0
397745,1
397746,0
397747,0
397748,1
397749,1
397750,0
397751,1
397752,1
397753,1
397754,0
397755,0
397756,0
397757,1
397758,0
397759,1
397760,0
397761,1
397762,0
397763,1
397764,0
397765,0
397766,1
397767,0
397768,0
397769,0
397770,0
397771,0
397772,0
397773,1
397774,1
397775,0
397776,0
397777,0
397778,0
397779,0
397780,0
397781,0
397782,1
397783,0
397784,0
397785,0
397786,0
397787,0
397788,0
397789,1
397790,1
397791,0
397792,0
397793,0
397794,0
397795,0
397796,0
397797,0
397798,0
397799,0
397800,0
397801,0
397802,0
397803,0
397804,0
397805,1
397806,1
397807,1
397808,0
397809,0
397810,0
397811,1
397812,1
397813,1
397814,1
397815,0
397816,0
397817,0
397818,1
397819,1
397820,0
397821,1
397822,0
397823,1
397824,1
397825,1
397826,0
397827,1
397828,1
397829,1
397830,1
397831,0
397832,0
397833,0
397834,0
397835,0
397836,1
397837,0
397838,1
397839,0
397840,1
397841,0
397842,0
397843,0
397844,0
397845,0
397846,0
397847,0
397848,0
397849,0
397850,0
397851,0
397852,0
397853,0
397854,0
397855,0
397856,0
397857,0
397858,0
397859,0
397860,0
397861,0
397862,0
397863,0
397864,0
397865,0
397866,0
397867,0
397868,0
397869,0
397870,0
397871,1
397872,0
397873,0
397874,0
397875,0
397876,0
397877,0
397878,1
397879,1
397880,0
397881,0
397882,0
397883,0
397884,1
397885,0
397886,1
397887,0
397888,0
397889,0
397890,1
397891,1
397892,0
397893,0
397894,0
397895,0
397896,0
397897,1
397898,0
397899,0
397900,0
397901,0
397902,0
397903,0
397904,0
397905,0
397906,0
397907,1
397908,1
397909,0
397910,0
397911,0
397912,0
397913,0
397914,0
397915,0
397916,0
397917,0
397918,1
397919,1
397920,0
397921,0
397922,0
397923,0
397924,0
397925,0
397926,0
397927,0
397928,0
397929,1
397930,0
397931,0
397932,0
397933,0
397934,0
397935,0
397936,1
397937,0
397938,0
397939,1
397940,0
397941,0
397942,0
397943,0
397944,1
397945,1
397946,0
397947,0
397948,1
397949,0
397950,0
397951,1
397952,0
397953,0
397954,0
397955,0
397956,1
397957,1
397958,0
397959,1
397960,0
397961,0
397962,1
397963,0
397964,1
397965,1
397966,0
397967,0
397968,0
397969,0
397970,0
397971,0
397972,0
397973,0
397974,0
397975,0
397976,0
397977,0
397978,0
397979,0
397980,0
397981,0
397982,0
397983,1
397984,0
397985,0
397986,0
397987,0
397988,0
397989,0
397990,0
397991,0
397992,1
397993,0
397994,0
397995,0
397996,0
397997,0
397998,0
397999,0
398000,1
398001,0
398002,0
398003,0
398004,0
398005,0
398006,0
398007,1
398008,0
398009,0
398010,0
398011,1
398012,0
398013,1
398014,0
398015,1
398016,1
398017,0
398018,0
398019,0
398020,1
398021,0
398022,0
398023,1
398024,0
398025,1
398026,0
398027,0
398028,0
398029,0
398030,0
398031,0
398032,0
398033,0
398034,0
398035,0
398036,0
398037,0
398038,0
398039,0
398040,0
398041,0
398042,1
398043,0
398044,1
398045,0
398046,0
398047,1
398048,1
398049,1
398050,0
398051,1
398052,0
398053,0
398054,0
398055,0
398056,0
398057,1
398058,0
398059,0
398060,1
398061,1
398062,1
398063,1
398064,0
398065,0
398066,0
398067,1
398068,0
398069,0
398070,0
398071,1
398072,0
398073,0
398074,1
398075,1
398076,1
398077,0
398078,0
398079,0
398080,0
398081,1
398082,1
398083,0
398084,1
398085,1
398086,1
398087,0
398088,0
398089,1
398090,1
398091,1
398092,0
398093,0
398094,1
398095,0
398096,1
398097,0
398098,0
398099,0
398100,1
398101,1
398102,1
398103,0
398104,1
398105,0
398106,1
398107,1
398108,1
398109,1
398110,0
398111,1
398112,0
398113,1
398114,0
398115,1
398116,1
398117,1
398118,0
398119,1
398120,0
398121,0
398122,0
398123,0
398124,0
398125,1
398126,1
398127,0
398128,1
398129,0
398130,0
398131,1
398132,1
398133,1
398134,0
398135,0
398136,1
398137,0
398138,1
398139,1
398140,0
398141,0
398142,0
398143,1
398144,0
398145,0
398146,0
398147,1
398148,1
398149,1
398150,1
398151,0
398152,0
398153,1
398154,1
398155,1
398156,0
398157,1
398158,1
398159,1
398160,0
398161,1
398162,0
398163,0
398164,1
398165,0
398166,0
398167,0
398168,1
398169,1
398170,0
398171,1
398172,0
398173,1
398174,0
398175,0
398176,0
398177,0
398178,0
398179,0
398180,0
398181,0
398182,1
398183,0
398184,0
398185,1
398186,0
398187,0
398188,1
398189,1
398190,0
398191,0
398192,1
398193,0
398194,1
398195,1
398196,1
398197,0
398198,0
398199,1
398200,0
398201,0
398202,1
398203,0
398204,0
398205,0
398206,1
398207,1
398208,0
398209,1
398210,0
398211,0
398212,0
398213,0
398214,1
398215,0
398216,0
398217,0
398218,0
398219,1
398220,0
398221,0
398222,1
398223,0
398224,0
398225,0
398226,1
398227,0
398228,0
398229,1
398230,0
398231,1
398232,1
398233,1
398234,0
398235,1
398236,1
398237,0
398238,1
398239,1
398240,0
398241,0
398242,0
398243,0
398244,0
398245,1
398246,0
398247,0
398248,0
398249,0
398250,0
398251,0
398252,0
398253,0
398254,0
398255,0
398256,0
398257,0
398258,0
398259,0
398260,0
398261,0
398262,0
398263,0
398264,0
398265,0
398266,0
398267,0
398268,0
398269,0
398270,0
398271,0
398272,1
398273,1
398274,0
398275,0
398276,1
398277,0
398278,1
398279,0
398280,0
398281,0
398282,1
398283,0
398284,1
398285,0
398286,1
398287,0
398288,0
398289,0
398290,0
398291,0
398292,0
398293,0
398294,0
398295,0
398296,0
398297,0
398298,1
398299,1
398300,0
398301,0
398302,0
398303,0
398304,0
398305,0
398306,0
398307,0
398308,0
398309,0
398310,0
398311,0
398312,1
398313,0
398314,0
398315,0
398316,1
398317,1
398318,0
398319,1
398320,1
398321,0
398322,0
398323,1
398324,1
398325,1
398326,0
398327,0
398328,0
398329,0
398330,0
398331,0
398332,0
398333,0
398334,0
398335,0
398336,0
398337,0
398338,0
398339,0
398340,0
398341,1
398342,1
398343,0
398344,0
398345,0
398346,0
398347,0
398348,0
398349,0
398350,0
398351,0
398352,0
398353,0
398354,0
398355,1
398356,1
398357,0
398358,0
398359,1
398360,0
398361,0
398362,0
398363,0
398364,0
398365,1
398366,0
398367,0
398368,0
398369,0
398370,1
398371,1
398372,1
398373,0
398374,1
398375,0
398376,0
398377,1
398378,0
398379,1
398380,0
398381,0
398382,0
398383,1
398384,1
398385,1
398386,0
398387,0
398388,0
398389,1
398390,0
398391,1
398392,0
398393,1
398394,0
398395,1
398396,0
398397,0
398398,0
398399,0
398400,1
398401,0
398402,0
398403,0
398404,1
398405,1
398406,1
398407,0
398408,1
398409,1
398410,0
398411,1
398412,1
398413,0
398414,1
398415,1
398416,0
398417,0
398418,1
398419,1
398420,1
398421,0
398422,0
398423,0
398424,1
398425,0
398426,0
398427,0
398428,0
398429,0
398430,0
398431,1
398432,0
398433,1
398434,1
398435,0
398436,0
398437,1
398438,0
398439,1
398440,0
398441,0
398442,0
398443,1
398444,0
398445,0
398446,0
398447,0
398448,1
398449,0
398450,1
398451,0
398452,1
398453,0
398454,0
398455,0
398456,0
398457,0
398458,0
398459,0
398460,1
398461,1
398462,0
398463,1
398464,0
398465,0
398466,0
398467,0
398468,0
398469,0
398470,0
398471,0
398472,0
398473,0
398474,0
398475,1
398476,0
398477,0
398478,0
398479,0
398480,0
398481,1
398482,0
398483,0
398484,0
398485,1
398486,0
398487,0
398488,0
398489,0
398490,0
398491,0
398492,0
398493,0
398494,0
398495,0
398496,1
398497,0
398498,0
398499,1
398500,0
398501,0
398502,1
398503,0
398504,0
398505,0
398506,0
398507,0
398508,0
398509,1
398510,0
398511,1
398512,1
398513,1
398514,1
398515,1
398516,1
398517,1
398518,1
398519,0
398520,1
398521,1
398522,0
398523,1
398524,0
398525,0
398526,0
398527,0
398528,0
398529,0
398530,0
398531,0
398532,0
398533,1
398534,0
398535,1
398536,0
398537,0
398538,1
398539,1
398540,1
398541,0
398542,1
398543,1
398544,0
398545,0
398546,1
398547,0
398548,0
398549,0
398550,0
398551,0
398552,1
398553,0
398554,1
398555,0
398556,0
398557,0
398558,0
398559,1
398560,0
398561,1
398562,0
398563,0
398564,0
398565,0
398566,0
398567,1
398568,0
398569,1
398570,0
398571,0
398572,0
398573,0
398574,0
398575,1
398576,0
398577,0
398578,0
398579,0
398580,0
398581,0
398582,0
398583,1
398584,0
398585,0
398586,0
398587,0
398588,0
398589,0
398590,0
398591,0
398592,1
398593,1
398594,0
398595,0
398596,1
398597,0
398598,0
398599,1
398600,1
398601,1
398602,0
398603,0
398604,0
398605,1
398606,0
398607,0
398608,0
398609,0
398610,0
398611,0
398612,1
398613,0
398614,1
398615,1
398616,1
398617,0
398618,0
398619,1
398620,0
398621,0
398622,0
398623,1
398624,0
398625,1
398626,1
398627,0
398628,0
398629,0
398630,0
398631,0
398632,0
398633,0
398634,0
398635,0
398636,1
398637,0
398638,0
398639,0
398640,0
398641,1
398642,0
398643,0
398644,1
398645,1
398646,1
398647,1
398648,0
398649,0
398650,0
398651,0
398652,0
398653,1
398654,0
398655,1
398656,0
398657,1
398658,0
398659,1
398660,0
398661,0
398662,0
398663,1
398664,1
398665,0
398666,0
398667,0
398668,0
398669,0
398670,0
398671,0
398672,1
398673,0
398674,0
398675,1
398676,0
398677,0
398678,0
398679,0
398680,0
398681,0
398682,1
398683,0
398684,0
398685,1
398686,0
398687,0
398688,0
398689,0
398690,1
398691,1
398692,0
398693,0
398694,1
398695,0
398696,0
398697,0
398698,0
398699,0
398700,0
398701,0
398702,0
398703,0
398704,0
398705,0
398706,0
398707,0
398708,1
398709,0
398710,1
398711,0
398712,1
398713,0
398714,1
398715,0
398716,0
398717,0
398718,0
398719,0
398720,0
398721,1
398722,0
398723,0
398724,0
398725,0
398726,0
398727,0
398728,0
398729,0
398730,0
398731,0
398732,0
398733,0
398734,0
398735,0
398736,0
398737,0
398738,1
398739,1
398740,1
398741,0
398742,0
398743,0
398744,0
398745,0
398746,0
398747,0
398748,0
398749,0
398750,0
398751,0
398752,0
398753,0
398754,1
398755,0
398756,0
398757,0
398758,0
398759,0
398760,1
398761,0
398762,1
398763,0
398764,0
398765,1
398766,1
398767,1
398768,0
398769,0
398770,1
398771,1
398772,0
398773,0
398774,0
398775,0
398776,0
398777,0
398778,0
398779,1
398780,1
398781,0
398782,1
398783,1
398784,1
398785,1
398786,0
398787,0
398788,0
398789,0
398790,0
398791,0
398792,0
398793,0
398794,0
398795,0
398796,0
398797,0
398798,0
398799,0
398800,0
398801,0
398802,0
398803,0
398804,0
398805,1
398806,0
398807,1
398808,0
398809,0
398810,0
398811,0
398812,1
398813,0
398814,1
398815,0
398816,0
398817,0
398818,0
398819,0
398820,1
398821,1
398822,0
398823,1
398824,0
398825,1
398826,1
398827,1
398828,1
398829,0
398830,1
398831,0
398832,1
398833,1
398834,0
398835,1
398836,0
398837,0
398838,0
398839,0
398840,1
398841,1
398842,0
398843,0
398844,0
398845,1
398846,0
398847,0
398848,0
398849,0
398850,0
398851,0
398852,0
398853,0
398854,0
398855,0
398856,0
398857,0
398858,0
398859,0
398860,1
398861,0
398862,0
398863,1
398864,0
398865,0
398866,0
398867,0
398868,0
398869,0
398870,0
398871,0
398872,1
398873,1
398874,0
398875,0
398876,0
398877,1
398878,0
398879,0
398880,0
398881,1
398882,0
398883,1
398884,1
398885,1
398886,0
398887,0
398888,0
398889,0
398890,1
398891,0
398892,0
398893,0
398894,0
398895,1
398896,0
398897,1
398898,0
398899,1
398900,1
398901,1
398902,1
398903,1
398904,0
398905,0
398906,0
398907,0
398908,0
398909,0
398910,0
398911,0
398912,0
398913,0
398914,0
398915,0
398916,0
398917,1
398918,0
398919,0
398920,1
398921,1
398922,0
398923,0
398924,0
398925,0
398926,1
398927,1
398928,0
398929,0
398930,1
398931,0
398932,0
398933,0
398934,0
398935,0
398936,0
398937,0
398938,0
398939,0
398940,1
398941,1
398942,1
398943,1
398944,0
398945,0
398946,0
398947,0
398948,0
398949,0
398950,1
398951,1
398952,0
398953,1
398954,1
398955,0
398956,1
398957,0
398958,0
398959,0
398960,0
398961,0
398962,1
398963,0
398964,0
398965,0
398966,0
398967,0
398968,1
398969,0
398970,0
398971,0
398972,0
398973,0
398974,0
398975,0
398976,1
398977,1
398978,1
398979,0
398980,0
398981,0
398982,1
398983,0
398984,0
398985,0
398986,0
398987,0
398988,0
398989,0
398990,1
398991,1
398992,0
398993,1
398994,0
398995,0
398996,1
398997,0
398998,1
398999,0
399000,0
399001,0
399002,1
399003,0
399004,0
399005,0
399006,0
399007,1
399008,0
399009,0
399010,0
399011,0
399012,0
399013,0
399014,0
399015,1
399016,1
399017,1
399018,0
399019,1
399020,1
399021,0
399022,0
399023,0
399024,1
399025,0
399026,0
399027,1
399028,1
399029,1
399030,0
399031,0
399032,1
399033,0
399034,1
399035,1
399036,0
399037,0
399038,1
399039,0
399040,1
399041,0
399042,1
399043,0
399044,1
399045,0
399046,1
399047,0
399048,0
399049,1
399050,1
399051,1
399052,0
399053,1
399054,0
399055,1
399056,0
399057,0
399058,1
399059,0
399060,1
399061,0
399062,0
399063,0
399064,0
399065,0
399066,0
399067,0
399068,0
399069,0
399070,0
399071,0
399072,0
399073,0
399074,0
399075,0
399076,0
399077,0
399078,0
399079,1
399080,1
399081,1
399082,0
399083,0
399084,0
399085,0
399086,0
399087,0
399088,1
399089,0
399090,0
399091,0
399092,0
399093,0
399094,0
399095,0
399096,0
399097,1
399098,0
399099,0
399100,1
399101,0
399102,0
399103,0
399104,1
399105,0
399106,1
399107,1
399108,0
399109,0
399110,0
399111,1
399112,0
399113,1
399114,1
399115,1
399116,0
399117,0
399118,1
399119,0
399120,1
399121,0
399122,1
399123,0
399124,1
399125,1
399126,0
399127,1
399128,0
399129,1
399130,0
399131,0
399132,0
399133,0
399134,0
399135,0
399136,1
399137,0
399138,0
399139,0
399140,0
399141,0
399142,0
399143,0
399144,0
399145,0
399146,0
399147,0
399148,1
399149,0
399150,0
399151,0
399152,1
399153,0
399154,0
399155,0
399156,0
399157,0
399158,1
399159,0
399160,1
399161,1
399162,0
399163,0
399164,0
399165,0
399166,1
399167,0
399168,0
399169,1
399170,0
399171,0
399172,1
399173,1
399174,0
399175,1
399176,1
399177,0
399178,0
399179,0
399180,0
399181,0
399182,0
399183,0
399184,0
399185,0
399186,0
399187,0
399188,0
399189,1
399190,0
399191,0
399192,0
399193,0
399194,0
399195,0
399196,0
399197,0
399198,0
399199,0
399200,0
399201,0
399202,0
399203,0
399204,0
399205,0
399206,1
399207,0
399208,0
399209,0
399210,0
399211,0
399212,0
399213,0
399214,0
399215,1
399216,1
399217,0
399218,1
399219,0
399220,0
399221,0
399222,1
399223,1
399224,0
399225,0
399226,1
399227,0
399228,0
399229,0
399230,0
399231,0
399232,1
399233,0
399234,0
399235,0
399236,0
399237,1
399238,0
399239,0
399240,0
399241,0
399242,0
399243,1
399244,1
399245,1
399246,0
399247,0
399248,0
399249,0
399250,0
399251,0
399252,1
399253,0
399254,1
399255,1
399256,0
399257,0
399258,0
399259,0
399260,0
399261,0
399262,0
399263,0
399264,0
399265,1
399266,0
399267,0
399268,0
399269,1
399270,1
399271,0
399272,0
399273,1
399274,1
399275,0
399276,1
399277,1
399278,0
399279,1
399280,0
399281,1
399282,1
399283,0
399284,1
399285,0
399286,0
399287,0
399288,0
399289,1
399290,0
399291,0
399292,0
399293,0
399294,0
399295,0
399296,0
399297,0
399298,0
399299,0
399300,0
399301,0
399302,0
399303,0
399304,0
399305,1
399306,0
399307,0
399308,0
399309,0
399310,1
399311,1
399312,1
399313,0
399314,1
399315,1
399316,1
399317,0
399318,1
399319,0
399320,0
399321,1
399322,1
399323,0
399324,1
399325,0
399326,0
399327,1
399328,1
399329,0
399330,1
399331,0
399332,0
399333,0
399334,0
399335,0
399336,0
399337,1
399338,1
399339,0
399340,0
399341,0
399342,0
399343,0
399344,0
399345,0
399346,0
399347,0
399348,0
399349,0
399350,0
399351,0
399352,0
399353,0
399354,0
399355,0
399356,0
399357,0
399358,0
399359,0
399360,0
399361,0
399362,1
399363,1
399364,1
399365,0
399366,0
399367,0
399368,0
399369,0
399370,0
399371,0
399372,0
399373,0
399374,0
399375,0
399376,1
399377,1
399378,1
399379,0
399380,0
399381,0
399382,1
399383,1
399384,0
399385,0
399386,0
399387,0
399388,0
399389,0
399390,0
399391,0
399392,0
399393,0
399394,0
399395,0
399396,0
399397,0
399398,0
399399,0
399400,0
399401,1
399402,0
399403,1
399404,1
399405,0
399406,0
399407,0
399408,0
399409,0
399410,0
399411,0
399412,0
399413,0
399414,0
399415,0
399416,0
399417,0
399418,0
399419,0
399420,0
399421,0
399422,1
399423,0
399424,0
399425,0
399426,0
399427,1
399428,0
399429,1
399430,0
399431,1
399432,1
399433,0
399434,0
399435,1
399436,1
399437,1
399438,1
399439,1
399440,0
399441,0
399442,1
399443,1
399444,1
399445,0
399446,1
399447,0
399448,0
399449,0
399450,0
399451,0
399452,0
399453,0
399454,0
399455,0
399456,0
399457,0
399458,0
399459,0
399460,1
399461,0
399462,1
399463,1
399464,0
399465,1
399466,1
399467,1
399468,0
399469,0
399470,0
399471,0
399472,0
399473,1
399474,0
399475,1
399476,0
399477,0
399478,1
399479,0
399480,0
399481,1
399482,1
399483,0
399484,0
399485,0
399486,0
399487,0
399488,0
399489,0
399490,0
399491,0
399492,0
399493,0
399494,0
399495,0
399496,0
399497,0
399498,0
399499,0
399500,0
399501,0
399502,0
399503,0
399504,0
399505,1
399506,0
399507,0
399508,1
399509,1
399510,0
399511,0
399512,0
399513,0
399514,0
399515,0
399516,1
399517,0
399518,1
399519,0
399520,1
399521,1
399522,0
399523,0
399524,0
399525,0
399526,0
399527,0
399528,0
399529,0
399530,0
399531,0
399532,1
399533,1
399534,0
399535,1
399536,1
399537,0
399538,0
399539,1
399540,0
399541,0
399542,1
399543,0
399544,0
399545,0
399546,0
